Date,Product,Dispensation
2023-06-11,Ibuprofen,288
2023-06-12,Ibuprofen,275
2023-06-13,Ibuprofen,333
2023-06-14,Ibuprofen,345
2023-06-15,Ibuprofen,325
2023-06-16,Ibuprofen,254
2023-06-17,Ibuprofen,258
2023-06-18,Ibuprofen,349
2023-06-19,Ibuprofen,334
2023-06-20,Ibuprofen,320
2023-06-21,Ibuprofen,252
2023-06-22,Ibuprofen,280
2023-06-23,Ibuprofen,299
2023-06-24,Ibuprofen,298
2023-06-25,Ibuprofen,288
2023-06-26,Ibuprofen,323
2023-06-27,Ibuprofen,277
2023-06-28,Ibuprofen,310
2023-06-29,Ibuprofen,255
2023-06-30,Ibuprofen,293
2023-07-01,Ibuprofen,252
2023-07-02,Ibuprofen,327
2023-07-03,Ibuprofen,309
2023-07-04,Ibuprofen,293
2023-07-05,Ibuprofen,306
2023-07-06,Ibuprofen,302
2023-07-07,Ibuprofen,317
2023-07-08,Ibuprofen,285
2023-07-09,Ibuprofen,341
2023-07-10,Ibuprofen,295
2023-07-11,Ibuprofen,306
2023-07-12,Ibuprofen,268
2023-07-13,Ibuprofen,346
2023-07-14,Ibuprofen,288
2023-07-15,Ibuprofen,336
2023-07-16,Ibuprofen,305
2023-07-17,Ibuprofen,252
2023-07-18,Ibuprofen,311
2023-07-19,Ibuprofen,329
2023-07-20,Ibuprofen,307
2023-07-21,Ibuprofen,279
2023-07-22,Ibuprofen,257
2023-07-23,Ibuprofen,276
2023-07-24,Ibuprofen,278
2023-07-25,Ibuprofen,286
2023-07-26,Ibuprofen,265
2023-07-27,Ibuprofen,269
2023-07-28,Ibuprofen,326
2023-07-29,Ibuprofen,323
2023-07-30,Ibuprofen,336
2023-07-31,Ibuprofen,333
2023-08-01,Ibuprofen,296
2023-08-02,Ibuprofen,259
2023-08-03,Ibuprofen,296
2023-08-04,Ibuprofen,262
2023-08-05,Ibuprofen,298
2023-08-06,Ibuprofen,276
2023-08-07,Ibuprofen,311
2023-08-08,Ibuprofen,297
2023-08-09,Ibuprofen,318
2023-08-10,Ibuprofen,296
2023-08-11,Ibuprofen,311
2023-08-12,Ibuprofen,264
2023-08-13,Ibuprofen,305
2023-08-14,Ibuprofen,274
2023-08-15,Ibuprofen,315
2023-08-16,Ibuprofen,313
2023-08-17,Ibuprofen,329
2023-08-18,Ibuprofen,297
2023-08-19,Ibuprofen,278
2023-08-20,Ibuprofen,322
2023-08-21,Ibuprofen,275
2023-08-22,Ibuprofen,252
2023-08-23,Ibuprofen,276
2023-08-24,Ibuprofen,257
2023-08-25,Ibuprofen,307
2023-08-26,Ibuprofen,265
2023-08-27,Ibuprofen,324
2023-08-28,Ibuprofen,344
2023-08-29,Ibuprofen,286
2023-08-30,Ibuprofen,310
2023-08-31,Ibuprofen,301
2023-09-01,Ibuprofen,289
2023-09-02,Ibuprofen,338
2023-09-03,Ibuprofen,333
2023-09-04,Ibuprofen,324
2023-09-05,Ibuprofen,331
2023-09-06,Ibuprofen,256
2023-09-07,Ibuprofen,275
2023-09-08,Ibuprofen,322
2023-09-09,Ibuprofen,329
2023-09-10,Ibuprofen,341
2023-09-11,Ibuprofen,281
2023-09-12,Ibuprofen,258
2023-09-13,Ibuprofen,282
2023-09-14,Ibuprofen,266
2023-09-15,Ibuprofen,320
2023-09-16,Ibuprofen,346
2023-09-17,Ibuprofen,275
2023-09-18,Ibuprofen,279
2023-09-19,Ibuprofen,319
2023-09-20,Ibuprofen,318
2023-09-21,Ibuprofen,254
2023-09-22,Ibuprofen,324
2023-09-23,Ibuprofen,320
2023-09-24,Ibuprofen,265
2023-09-25,Ibuprofen,331
2023-09-26,Ibuprofen,336
2023-09-27,Ibuprofen,265
2023-09-28,Ibuprofen,271
2023-09-29,Ibuprofen,290
2023-09-30,Ibuprofen,337
2023-10-01,Ibuprofen,292
2023-10-02,Ibuprofen,267
2023-10-03,Ibuprofen,285
2023-10-04,Ibuprofen,337
2023-10-05,Ibuprofen,309
2023-10-06,Ibuprofen,345
2023-10-07,Ibuprofen,274
2023-10-08,Ibuprofen,258
2023-10-09,Ibuprofen,311
2023-10-10,Ibuprofen,267
2023-10-11,Ibuprofen,310
2023-10-12,Ibuprofen,278
2023-10-13,Ibuprofen,323
2023-10-14,Ibuprofen,252
2023-10-15,Ibuprofen,319
2023-10-16,Ibuprofen,259
2023-10-17,Ibuprofen,281
2023-10-18,Ibuprofen,260
2023-10-19,Ibuprofen,282
2023-10-20,Ibuprofen,281
2023-10-21,Ibuprofen,274
2023-10-22,Ibuprofen,308
2023-10-23,Ibuprofen,282
2023-10-24,Ibuprofen,272
2023-10-25,Ibuprofen,261
2023-10-26,Ibuprofen,325
2023-10-27,Ibuprofen,273
2023-10-28,Ibuprofen,338
2023-10-29,Ibuprofen,287
2023-10-30,Ibuprofen,296
2023-10-31,Ibuprofen,291
2023-11-01,Ibuprofen,260
2023-11-02,Ibuprofen,267
2023-11-03,Ibuprofen,271
2023-11-04,Ibuprofen,347
2023-11-05,Ibuprofen,260
2023-11-06,Ibuprofen,341
2023-11-07,Ibuprofen,297
2023-11-08,Ibuprofen,314
2023-11-09,Ibuprofen,334
2023-11-10,Ibuprofen,290
2023-11-11,Ibuprofen,272
2023-11-12,Ibuprofen,308
2023-11-13,Ibuprofen,264
2023-11-14,Ibuprofen,298
2023-11-15,Ibuprofen,309
2023-11-16,Ibuprofen,323
2023-11-17,Ibuprofen,269
2023-11-18,Ibuprofen,294
2023-11-19,Ibuprofen,281
2023-11-20,Ibuprofen,285
2023-11-21,Ibuprofen,297
2023-11-22,Ibuprofen,314
2023-11-23,Ibuprofen,273
2023-11-24,Ibuprofen,259
2023-11-25,Ibuprofen,290
2023-11-26,Ibuprofen,279
2023-11-27,Ibuprofen,262
2023-11-28,Ibuprofen,253
2023-11-29,Ibuprofen,265
2023-11-30,Ibuprofen,266
2023-12-01,Ibuprofen,331
2023-12-02,Ibuprofen,339
2023-12-03,Ibuprofen,261
2023-12-04,Ibuprofen,322
2023-12-05,Ibuprofen,256
2023-12-06,Ibuprofen,270
2023-12-07,Ibuprofen,280
2023-12-08,Ibuprofen,271
2023-12-09,Ibuprofen,343
2023-12-10,Ibuprofen,322
2023-12-11,Ibuprofen,339
2023-12-12,Ibuprofen,269
2023-12-13,Ibuprofen,280
2023-12-14,Ibuprofen,310
2023-12-15,Ibuprofen,346
2023-12-16,Ibuprofen,256
2023-12-17,Ibuprofen,258
2023-12-18,Ibuprofen,265
2023-12-19,Ibuprofen,281
2023-12-20,Ibuprofen,272
2023-12-21,Ibuprofen,276
2023-12-22,Ibuprofen,311
2023-12-23,Ibuprofen,262
2023-12-24,Ibuprofen,264
2023-12-25,Ibuprofen,328
2023-12-26,Ibuprofen,342
2023-12-27,Ibuprofen,345
2023-12-28,Ibuprofen,261
2023-12-29,Ibuprofen,305
2023-12-30,Ibuprofen,313
2023-12-31,Ibuprofen,314
2024-01-01,Ibuprofen,263
2024-01-02,Ibuprofen,285
2024-01-03,Ibuprofen,263
2024-01-04,Ibuprofen,305
2024-01-05,Ibuprofen,301
2024-01-06,Ibuprofen,250
2024-01-07,Ibuprofen,274
2024-01-08,Ibuprofen,258
2024-01-09,Ibuprofen,251
2024-01-10,Ibuprofen,255
2024-01-11,Ibuprofen,253
2024-01-12,Ibuprofen,295
2024-01-13,Ibuprofen,343
2024-01-14,Ibuprofen,347
2024-01-15,Ibuprofen,335
2024-01-16,Ibuprofen,276
2024-01-17,Ibuprofen,266
2024-01-18,Ibuprofen,297
2024-01-19,Ibuprofen,295
2024-01-20,Ibuprofen,261
2024-01-21,Ibuprofen,312
2024-01-22,Ibuprofen,307
2024-01-23,Ibuprofen,287
2024-01-24,Ibuprofen,265
2024-01-25,Ibuprofen,316
2024-01-26,Ibuprofen,296
2024-01-27,Ibuprofen,295
2024-01-28,Ibuprofen,339
2024-01-29,Ibuprofen,253
2024-01-30,Ibuprofen,269
2024-01-31,Ibuprofen,261
2024-02-01,Ibuprofen,299
2024-02-02,Ibuprofen,257
2024-02-03,Ibuprofen,319
2024-02-04,Ibuprofen,333
2024-02-05,Ibuprofen,287
2024-02-06,Ibuprofen,345
2024-02-07,Ibuprofen,319
2024-02-08,Ibuprofen,309
2024-02-09,Ibuprofen,303
2024-02-10,Ibuprofen,346
2024-02-11,Ibuprofen,317
2024-02-12,Ibuprofen,342
2024-02-13,Ibuprofen,277
2024-02-14,Ibuprofen,312
2024-02-15,Ibuprofen,274
2024-02-16,Ibuprofen,273
2024-02-17,Ibuprofen,272
2024-02-18,Ibuprofen,301
2024-02-19,Ibuprofen,321
2024-02-20,Ibuprofen,279
2024-02-21,Ibuprofen,302
2024-02-22,Ibuprofen,282
2024-02-23,Ibuprofen,294
2024-02-24,Ibuprofen,299
2024-02-25,Ibuprofen,298
2024-02-26,Ibuprofen,288
2024-02-27,Ibuprofen,250
2024-02-28,Ibuprofen,257
2024-02-29,Ibuprofen,295
2024-03-01,Ibuprofen,314
2024-03-02,Ibuprofen,282
2024-03-03,Ibuprofen,272
2024-03-04,Ibuprofen,291
2024-03-05,Ibuprofen,257
2024-03-06,Ibuprofen,315
2024-03-07,Ibuprofen,320
2024-03-08,Ibuprofen,264
2024-03-09,Ibuprofen,325
2024-03-10,Ibuprofen,282
2024-03-11,Ibuprofen,318
2024-03-12,Ibuprofen,329
2024-03-13,Ibuprofen,270
2024-03-14,Ibuprofen,276
2024-03-15,Ibuprofen,339
2024-03-16,Ibuprofen,325
2024-03-17,Ibuprofen,338
2024-03-18,Ibuprofen,287
2024-03-19,Ibuprofen,299
2024-03-20,Ibuprofen,260
2024-03-21,Ibuprofen,280
2024-03-22,Ibuprofen,275
2024-03-23,Ibuprofen,348
2024-03-24,Ibuprofen,267
2024-03-25,Ibuprofen,319
2024-03-26,Ibuprofen,294
2024-03-27,Ibuprofen,250
2024-03-28,Ibuprofen,290
2024-03-29,Ibuprofen,283
2024-03-30,Ibuprofen,264
2024-03-31,Ibuprofen,261
2024-04-01,Ibuprofen,302
2024-04-02,Ibuprofen,257
2024-04-03,Ibuprofen,278
2024-04-04,Ibuprofen,334
2024-04-05,Ibuprofen,339
2024-04-06,Ibuprofen,320
2024-04-07,Ibuprofen,344
2024-04-08,Ibuprofen,299
2024-04-09,Ibuprofen,264
2024-04-10,Ibuprofen,289
2024-04-11,Ibuprofen,274
2024-04-12,Ibuprofen,343
2024-04-13,Ibuprofen,266
2024-04-14,Ibuprofen,340
2024-04-15,Ibuprofen,270
2024-04-16,Ibuprofen,329
2024-04-17,Ibuprofen,346
2024-04-18,Ibuprofen,268
2024-04-19,Ibuprofen,289
2024-04-20,Ibuprofen,304
2024-04-21,Ibuprofen,287
2024-04-22,Ibuprofen,310
2024-04-23,Ibuprofen,258
2024-04-24,Ibuprofen,312
2024-04-25,Ibuprofen,286
2024-04-26,Ibuprofen,331
2024-04-27,Ibuprofen,328
2024-04-28,Ibuprofen,287
2024-04-29,Ibuprofen,321
2024-04-30,Ibuprofen,290
2024-05-01,Ibuprofen,278
2024-05-02,Ibuprofen,302
2024-05-03,Ibuprofen,274
2024-05-04,Ibuprofen,295
2024-05-05,Ibuprofen,266
2024-05-06,Ibuprofen,340
2024-05-07,Ibuprofen,280
2024-05-08,Ibuprofen,296
2024-05-09,Ibuprofen,349
2024-05-10,Ibuprofen,303
2024-05-11,Ibuprofen,284
2024-05-12,Ibuprofen,304
2024-05-13,Ibuprofen,301
2024-05-14,Ibuprofen,340
2024-05-15,Ibuprofen,252
2024-05-16,Ibuprofen,312
2024-05-17,Ibuprofen,251
2024-05-18,Ibuprofen,344
2024-05-19,Ibuprofen,315
2024-05-20,Ibuprofen,257
2024-05-21,Ibuprofen,250
2024-05-22,Ibuprofen,257
2024-05-23,Ibuprofen,257
2024-05-24,Ibuprofen,275
2024-05-25,Ibuprofen,284
2024-05-26,Ibuprofen,288
2024-05-27,Ibuprofen,340
2024-05-28,Ibuprofen,326
2024-05-29,Ibuprofen,264
2024-05-30,Ibuprofen,264
2024-05-31,Ibuprofen,285
2024-06-01,Ibuprofen,329
2024-06-02,Ibuprofen,316
2024-06-03,Ibuprofen,259
2024-06-04,Ibuprofen,336
2024-06-05,Ibuprofen,343
2024-06-06,Ibuprofen,343
2024-06-07,Ibuprofen,277
2024-06-08,Ibuprofen,305
2024-06-09,Ibuprofen,289
2024-06-10,Ibuprofen,287
2024-06-11,Ibuprofen,260
2024-06-12,Ibuprofen,281
2024-06-13,Ibuprofen,282
2024-06-14,Ibuprofen,324
2024-06-15,Ibuprofen,303
2024-06-16,Ibuprofen,330
2024-06-17,Ibuprofen,268
2024-06-18,Ibuprofen,283
2024-06-19,Ibuprofen,276
2024-06-20,Ibuprofen,342
2024-06-21,Ibuprofen,263
2024-06-22,Ibuprofen,267
2024-06-23,Ibuprofen,337
2024-06-24,Ibuprofen,347
2024-06-25,Ibuprofen,276
2024-06-26,Ibuprofen,269
2024-06-27,Ibuprofen,348
2024-06-28,Ibuprofen,284
2024-06-29,Ibuprofen,345
2024-06-30,Ibuprofen,301
2024-07-01,Ibuprofen,343
2024-07-02,Ibuprofen,275
2024-07-03,Ibuprofen,295
2024-07-04,Ibuprofen,336
2024-07-05,Ibuprofen,319
2024-07-06,Ibuprofen,268
2024-07-07,Ibuprofen,344
2024-07-08,Ibuprofen,311
2024-07-09,Ibuprofen,344
2024-07-10,Ibuprofen,263
2024-07-11,Ibuprofen,327
2024-07-12,Ibuprofen,349
2024-07-13,Ibuprofen,336
2024-07-14,Ibuprofen,259
2024-07-15,Ibuprofen,286
2024-07-16,Ibuprofen,252
2024-07-17,Ibuprofen,321
2024-07-18,Ibuprofen,324
2024-07-19,Ibuprofen,298
2024-07-20,Ibuprofen,312
2024-07-21,Ibuprofen,316
2024-07-22,Ibuprofen,334
2024-07-23,Ibuprofen,308
2024-07-24,Ibuprofen,299
2024-07-25,Ibuprofen,274
2024-07-26,Ibuprofen,347
2024-07-27,Ibuprofen,297
2024-07-28,Ibuprofen,316
2024-07-29,Ibuprofen,319
2024-07-30,Ibuprofen,288
2024-07-31,Ibuprofen,261
2024-08-01,Ibuprofen,251
2024-08-02,Ibuprofen,259
2024-08-03,Ibuprofen,278
2024-08-04,Ibuprofen,335
2024-08-05,Ibuprofen,281
2024-08-06,Ibuprofen,251
2024-08-07,Ibuprofen,264
2024-08-08,Ibuprofen,315
2024-08-09,Ibuprofen,332
2024-08-10,Ibuprofen,252
2024-08-11,Ibuprofen,257
2024-08-12,Ibuprofen,292
2024-08-13,Ibuprofen,322
2024-08-14,Ibuprofen,314
2024-08-15,Ibuprofen,329
2024-08-16,Ibuprofen,259
2024-08-17,Ibuprofen,272
2024-08-18,Ibuprofen,339
2024-08-19,Ibuprofen,293
2024-08-20,Ibuprofen,326
2024-08-21,Ibuprofen,324
2024-08-22,Ibuprofen,280
2024-08-23,Ibuprofen,283
2024-08-24,Ibuprofen,275
2024-08-25,Ibuprofen,265
2024-08-26,Ibuprofen,329
2024-08-27,Ibuprofen,346
2024-08-28,Ibuprofen,335
2024-08-29,Ibuprofen,319
2024-08-30,Ibuprofen,251
2024-08-31,Ibuprofen,282
2024-09-01,Ibuprofen,329
2024-09-02,Ibuprofen,255
2024-09-03,Ibuprofen,258
2024-09-04,Ibuprofen,306
2024-09-05,Ibuprofen,308
2024-09-06,Ibuprofen,271
2024-09-07,Ibuprofen,307
2024-09-08,Ibuprofen,301
2024-09-09,Ibuprofen,296
2024-09-10,Ibuprofen,335
2024-09-11,Ibuprofen,297
2024-09-12,Ibuprofen,277
2024-09-13,Ibuprofen,328
2024-09-14,Ibuprofen,328
2024-09-15,Ibuprofen,284
2024-09-16,Ibuprofen,282
2024-09-17,Ibuprofen,343
2024-09-18,Ibuprofen,347
2024-09-19,Ibuprofen,256
2024-09-20,Ibuprofen,297
2024-09-21,Ibuprofen,292
2024-09-22,Ibuprofen,325
2024-09-23,Ibuprofen,297
2024-09-24,Ibuprofen,337
2024-09-25,Ibuprofen,260
2024-09-26,Ibuprofen,256
2024-09-27,Ibuprofen,319
2024-09-28,Ibuprofen,298
2024-09-29,Ibuprofen,267
2024-09-30,Ibuprofen,284
2024-10-01,Ibuprofen,330
2024-10-02,Ibuprofen,318
2024-10-03,Ibuprofen,291
2024-10-04,Ibuprofen,277
2024-10-05,Ibuprofen,311
2024-10-06,Ibuprofen,270
2024-10-07,Ibuprofen,293
2024-10-08,Ibuprofen,344
2024-10-09,Ibuprofen,308
2024-10-10,Ibuprofen,271
2024-10-11,Ibuprofen,306
2024-10-12,Ibuprofen,330
2024-10-13,Ibuprofen,282
2024-10-14,Ibuprofen,292
2024-10-15,Ibuprofen,338
2024-10-16,Ibuprofen,270
2024-10-17,Ibuprofen,252
2024-10-18,Ibuprofen,329
2024-10-19,Ibuprofen,323
2024-10-20,Ibuprofen,290
2024-10-21,Ibuprofen,301
2024-10-22,Ibuprofen,269
2024-10-23,Ibuprofen,303
2024-10-24,Ibuprofen,301
2024-10-25,Ibuprofen,325
2024-10-26,Ibuprofen,335
2024-10-27,Ibuprofen,334
2024-10-28,Ibuprofen,285
2024-10-29,Ibuprofen,329
2024-10-30,Ibuprofen,255
2024-10-31,Ibuprofen,292
2024-11-01,Ibuprofen,260
2024-11-02,Ibuprofen,273
2024-11-03,Ibuprofen,343
2024-11-04,Ibuprofen,324
2024-11-05,Ibuprofen,267
2024-11-06,Ibuprofen,256
2024-11-07,Ibuprofen,274
2024-11-08,Ibuprofen,347
2024-11-09,Ibuprofen,284
2024-11-10,Ibuprofen,295
2024-11-11,Ibuprofen,311
2024-11-12,Ibuprofen,256
2024-11-13,Ibuprofen,320
2024-11-14,Ibuprofen,339
2024-11-15,Ibuprofen,278
2024-11-16,Ibuprofen,321
2024-11-17,Ibuprofen,316
2024-11-18,Ibuprofen,266
2024-11-19,Ibuprofen,329
2024-11-20,Ibuprofen,279
2024-11-21,Ibuprofen,313
2024-11-22,Ibuprofen,298
2024-11-23,Ibuprofen,307
2024-11-24,Ibuprofen,310
2024-11-25,Ibuprofen,319
2024-11-26,Ibuprofen,297
2024-11-27,Ibuprofen,268
2024-11-28,Ibuprofen,265
2024-11-29,Ibuprofen,346
2024-11-30,Ibuprofen,307
2024-12-01,Ibuprofen,303
2024-12-02,Ibuprofen,266
2024-12-03,Ibuprofen,250
2024-12-04,Ibuprofen,310
2024-12-05,Ibuprofen,263
2024-12-06,Ibuprofen,273
2024-12-07,Ibuprofen,259
2024-12-08,Ibuprofen,264
2024-12-09,Ibuprofen,342
2024-12-10,Ibuprofen,345
2024-12-11,Ibuprofen,305
2024-12-12,Ibuprofen,276
2024-12-13,Ibuprofen,284
2024-12-14,Ibuprofen,341
2024-12-15,Ibuprofen,317
2024-12-16,Ibuprofen,344
2024-12-17,Ibuprofen,280
2024-12-18,Ibuprofen,298
2024-12-19,Ibuprofen,272
2024-12-20,Ibuprofen,344
2024-12-21,Ibuprofen,253
2024-12-22,Ibuprofen,319
2024-12-23,Ibuprofen,306
2024-12-24,Ibuprofen,326
2024-12-25,Ibuprofen,310
2024-12-26,Ibuprofen,319
2024-12-27,Ibuprofen,343
2024-12-28,Ibuprofen,348
2024-12-29,Ibuprofen,284
2024-12-30,Ibuprofen,288
2020-01-01,Amoxicillin,239
2020-01-02,Amoxicillin,168
2020-01-03,Amoxicillin,233
2020-01-04,Amoxicillin,155
2020-01-05,Amoxicillin,188
2020-01-06,Amoxicillin,176
2020-01-07,Amoxicillin,153
2020-01-08,Amoxicillin,150
2020-01-09,Amoxicillin,200
2020-01-10,Amoxicillin,150
2020-01-11,Amoxicillin,209
2020-01-12,Amoxicillin,200
2020-01-13,Amoxicillin,226
2020-01-14,Amoxicillin,159
2020-01-15,Amoxicillin,176
2020-01-16,Amoxicillin,155
2020-01-17,Amoxicillin,194
2020-01-18,Amoxicillin,188
2020-01-19,Amoxicillin,157
2020-01-20,Amoxicillin,165
2020-01-21,Amoxicillin,182
2020-01-22,Amoxicillin,163
2020-01-23,Amoxicillin,194
2020-01-24,Amoxicillin,198
2020-01-25,Amoxicillin,185
2020-01-26,Amoxicillin,228
2020-01-27,Amoxicillin,224
2020-01-28,Amoxicillin,150
2020-01-29,Amoxicillin,244
2020-01-30,Amoxicillin,162
2020-01-31,Amoxicillin,168
2020-02-01,Amoxicillin,150
2020-02-02,Amoxicillin,166
2020-02-03,Amoxicillin,191
2020-02-04,Amoxicillin,198
2020-02-05,Amoxicillin,245
2020-02-06,Amoxicillin,178
2020-02-07,Amoxicillin,242
2020-02-08,Amoxicillin,222
2020-02-09,Amoxicillin,228
2020-02-10,Amoxicillin,171
2020-02-11,Amoxicillin,215
2020-02-12,Amoxicillin,225
2020-02-13,Amoxicillin,161
2020-02-14,Amoxicillin,218
2020-02-15,Amoxicillin,190
2020-02-16,Amoxicillin,223
2020-02-17,Amoxicillin,180
2020-02-18,Amoxicillin,206
2020-02-19,Amoxicillin,175
2020-02-20,Amoxicillin,226
2020-02-21,Amoxicillin,227
2020-02-22,Amoxicillin,216
2020-02-23,Amoxicillin,212
2020-02-24,Amoxicillin,230
2020-02-25,Amoxicillin,237
2020-02-26,Amoxicillin,155
2020-02-27,Amoxicillin,232
2020-02-28,Amoxicillin,150
2020-02-29,Amoxicillin,226
2020-03-01,Amoxicillin,238
2020-03-02,Amoxicillin,212
2020-03-03,Amoxicillin,226
2020-03-04,Amoxicillin,200
2020-03-05,Amoxicillin,245
2020-03-06,Amoxicillin,235
2020-03-07,Amoxicillin,176
2020-03-08,Amoxicillin,230
2020-03-09,Amoxicillin,174
2020-03-10,Amoxicillin,239
2020-03-11,Amoxicillin,175
2020-03-12,Amoxicillin,246
2020-03-13,Amoxicillin,226
2020-03-14,Amoxicillin,176
2020-03-15,Amoxicillin,157
2020-03-16,Amoxicillin,160
2020-03-17,Amoxicillin,184
2020-03-18,Amoxicillin,180
2020-03-19,Amoxicillin,153
2020-03-20,Amoxicillin,202
2020-03-21,Amoxicillin,225
2020-03-22,Amoxicillin,183
2020-03-23,Amoxicillin,200
2020-03-24,Amoxicillin,207
2020-03-25,Amoxicillin,179
2020-03-26,Amoxicillin,161
2020-03-27,Amoxicillin,167
2020-03-28,Amoxicillin,170
2020-03-29,Amoxicillin,237
2020-03-30,Amoxicillin,167
2020-03-31,Amoxicillin,167
2020-04-01,Amoxicillin,166
2020-04-02,Amoxicillin,196
2020-04-03,Amoxicillin,153
2020-04-04,Amoxicillin,215
2020-04-05,Amoxicillin,230
2020-04-06,Amoxicillin,179
2020-04-07,Amoxicillin,168
2020-04-08,Amoxicillin,166
2020-04-09,Amoxicillin,248
2020-04-10,Amoxicillin,184
2020-04-11,Amoxicillin,167
2020-04-12,Amoxicillin,186
2020-04-13,Amoxicillin,242
2020-04-14,Amoxicillin,242
2020-04-15,Amoxicillin,152
2020-04-16,Amoxicillin,176
2020-04-17,Amoxicillin,233
2020-04-18,Amoxicillin,203
2020-04-19,Amoxicillin,219
2020-04-20,Amoxicillin,230
2020-04-21,Amoxicillin,249
2020-04-22,Amoxicillin,157
2020-04-23,Amoxicillin,178
2020-04-24,Amoxicillin,209
2020-04-25,Amoxicillin,177
2020-04-26,Amoxicillin,162
2020-04-27,Amoxicillin,171
2020-04-28,Amoxicillin,156
2020-04-29,Amoxicillin,244
2020-04-30,Amoxicillin,202
2020-05-01,Amoxicillin,222
2020-05-02,Amoxicillin,166
2020-05-03,Amoxicillin,244
2020-05-04,Amoxicillin,197
2020-05-05,Amoxicillin,154
2020-05-06,Amoxicillin,161
2020-05-07,Amoxicillin,184
2020-05-08,Amoxicillin,154
2020-05-09,Amoxicillin,170
2020-05-10,Amoxicillin,245
2020-05-11,Amoxicillin,176
2020-05-12,Amoxicillin,223
2020-05-13,Amoxicillin,214
2020-05-14,Amoxicillin,227
2020-05-15,Amoxicillin,155
2020-05-16,Amoxicillin,173
2020-05-17,Amoxicillin,177
2020-05-18,Amoxicillin,151
2020-05-19,Amoxicillin,237
2020-05-20,Amoxicillin,202
2020-05-21,Amoxicillin,156
2020-05-22,Amoxicillin,246
2020-05-23,Amoxicillin,215
2020-05-24,Amoxicillin,215
2020-05-25,Amoxicillin,248
2020-05-26,Amoxicillin,150
2020-05-27,Amoxicillin,203
2020-05-28,Amoxicillin,184
2020-05-29,Amoxicillin,183
2020-05-30,Amoxicillin,183
2020-05-31,Amoxicillin,157
2020-06-01,Amoxicillin,184
2020-06-02,Amoxicillin,199
2020-06-03,Amoxicillin,170
2020-06-04,Amoxicillin,226
2020-06-05,Amoxicillin,235
2020-06-06,Amoxicillin,200
2020-06-07,Amoxicillin,189
2020-06-08,Amoxicillin,227
2020-06-09,Amoxicillin,175
2020-06-10,Amoxicillin,209
2020-06-11,Amoxicillin,214
2020-06-12,Amoxicillin,164
2020-06-13,Amoxicillin,191
2020-06-14,Amoxicillin,228
2020-06-15,Amoxicillin,219
2020-06-16,Amoxicillin,219
2020-06-17,Amoxicillin,214
2020-06-18,Amoxicillin,183
2020-06-19,Amoxicillin,195
2020-06-20,Amoxicillin,180
2020-06-21,Amoxicillin,230
2020-06-22,Amoxicillin,247
2020-06-23,Amoxicillin,196
2020-06-24,Amoxicillin,196
2020-06-25,Amoxicillin,224
2020-06-26,Amoxicillin,194
2020-06-27,Amoxicillin,156
2020-06-28,Amoxicillin,193
2020-06-29,Amoxicillin,187
2020-06-30,Amoxicillin,186
2020-07-01,Amoxicillin,173
2020-07-02,Amoxicillin,225
2020-07-03,Amoxicillin,245
2020-07-04,Amoxicillin,178
2020-07-05,Amoxicillin,168
2020-07-06,Amoxicillin,219
2020-07-07,Amoxicillin,246
2020-07-08,Amoxicillin,229
2020-07-09,Amoxicillin,165
2020-07-10,Amoxicillin,181
2020-07-11,Amoxicillin,218
2020-07-12,Amoxicillin,160
2020-07-13,Amoxicillin,231
2020-07-14,Amoxicillin,240
2020-07-15,Amoxicillin,150
2020-07-16,Amoxicillin,229
2020-07-17,Amoxicillin,219
2020-07-18,Amoxicillin,177
2020-07-19,Amoxicillin,207
2020-07-20,Amoxicillin,182
2020-07-21,Amoxicillin,229
2020-07-22,Amoxicillin,213
2020-07-23,Amoxicillin,153
2020-07-24,Amoxicillin,159
2020-07-25,Amoxicillin,221
2020-07-26,Amoxicillin,170
2020-07-27,Amoxicillin,189
2020-07-28,Amoxicillin,195
2020-07-29,Amoxicillin,181
2020-07-30,Amoxicillin,165
2020-07-31,Amoxicillin,197
2020-08-01,Amoxicillin,222
2020-08-02,Amoxicillin,168
2020-08-03,Amoxicillin,248
2020-08-04,Amoxicillin,204
2020-08-05,Amoxicillin,205
2020-08-06,Amoxicillin,207
2020-08-07,Amoxicillin,235
2020-08-08,Amoxicillin,234
2020-08-09,Amoxicillin,241
2020-08-10,Amoxicillin,181
2020-08-11,Amoxicillin,187
2020-08-12,Amoxicillin,181
2020-08-13,Amoxicillin,163
2020-08-14,Amoxicillin,235
2020-08-15,Amoxicillin,189
2020-08-16,Amoxicillin,196
2020-08-17,Amoxicillin,159
2020-08-18,Amoxicillin,211
2020-08-19,Amoxicillin,244
2020-08-20,Amoxicillin,233
2020-08-21,Amoxicillin,174
2020-08-22,Amoxicillin,210
2020-08-23,Amoxicillin,188
2020-08-24,Amoxicillin,242
2020-08-25,Amoxicillin,203
2020-08-26,Amoxicillin,199
2020-08-27,Amoxicillin,236
2020-08-28,Amoxicillin,246
2020-08-29,Amoxicillin,173
2020-08-30,Amoxicillin,240
2020-08-31,Amoxicillin,214
2020-09-01,Amoxicillin,210
2020-09-02,Amoxicillin,207
2020-09-03,Amoxicillin,189
2020-09-04,Amoxicillin,209
2020-09-05,Amoxicillin,162
2020-09-06,Amoxicillin,222
2020-09-07,Amoxicillin,223
2020-09-08,Amoxicillin,155
2020-09-09,Amoxicillin,184
