Date,Product,Dispensation
2022-11-26,Bisoprolol,177
2022-11-27,Bisoprolol,127
2022-11-28,Bisoprolol,127
2022-11-29,Bisoprolol,127
2022-11-30,Bisoprolol,127
2022-12-01,Bisoprolol,177
2022-12-02,Bisoprolol,126
2022-12-03,Bisoprolol,126
2022-12-04,Bisoprolol,126
2022-12-05,Bisoprolol,226
2022-12-06,Bisoprolol,226
2022-12-07,Bisoprolol,126
2022-12-08,Bisoprolol,126
2022-12-09,Bisoprolol,126
2022-12-10,Bisoprolol,125
2022-12-11,Bisoprolol,125
2022-12-12,Bisoprolol,125
2022-12-13,Bisoprolol,125
2022-12-14,Bisoprolol,125
2022-12-15,Bisoprolol,175
2022-12-16,Bisoprolol,175
2022-12-17,Bisoprolol,124
2022-12-18,Bisoprolol,124
2022-12-19,Bisoprolol,124
2022-12-20,Bisoprolol,124
2022-12-21,Bisoprolol,124
2022-12-22,Bisoprolol,124
2022-12-23,Bisoprolol,224
2022-12-24,Bisoprolol,124
2022-12-25,Bisoprolol,123
2022-12-26,Bisoprolol,123
2022-12-27,Bisoprolol,123
2022-12-28,Bisoprolol,173
2022-12-29,Bisoprolol,223
2022-12-30,Bisoprolol,223
2022-12-31,Bisoprolol,123
2023-01-01,Bisoprolol,122
2023-01-02,Bisoprolol,122
2023-01-03,Bisoprolol,122
2023-01-04,Bisoprolol,122
2023-01-05,Bisoprolol,122
2023-01-06,Bisoprolol,122
2023-01-07,Bisoprolol,122
2023-01-08,Bisoprolol,122
2023-01-09,Bisoprolol,121
2023-01-10,Bisoprolol,121
2023-01-11,Bisoprolol,171
2023-01-12,Bisoprolol,121
2023-01-13,Bisoprolol,121
2023-01-14,Bisoprolol,121
2023-01-15,Bisoprolol,221
2023-01-16,Bisoprolol,171
2023-01-17,Bisoprolol,120
2023-01-18,Bisoprolol,120
2023-01-19,Bisoprolol,120
2023-01-20,Bisoprolol,120
2023-01-21,Bisoprolol,120
2023-01-22,Bisoprolol,120
2023-01-23,Bisoprolol,120
2023-01-24,Bisoprolol,120
2023-01-25,Bisoprolol,120
2023-01-26,Bisoprolol,119
2023-01-27,Bisoprolol,119
2023-01-28,Bisoprolol,119
2023-01-29,Bisoprolol,119
2023-01-30,Bisoprolol,119
2023-01-31,Bisoprolol,119
2023-02-01,Bisoprolol,119
2023-02-02,Bisoprolol,119
2023-02-03,Bisoprolol,118
2023-02-04,Bisoprolol,118
2023-02-05,Bisoprolol,118
2023-02-06,Bisoprolol,118
2023-02-07,Bisoprolol,118
2023-02-08,Bisoprolol,118
2023-02-09,Bisoprolol,118
2023-02-10,Bisoprolol,118
2023-02-11,Bisoprolol,118
2023-02-12,Bisoprolol,167
2023-02-13,Bisoprolol,117
2023-02-14,Bisoprolol,117
2023-02-15,Bisoprolol,117
2023-02-16,Bisoprolol,117
2023-02-17,Bisoprolol,117
2023-02-18,Bisoprolol,117
2023-02-19,Bisoprolol,117
2023-02-20,Bisoprolol,117
2023-02-21,Bisoprolol,116
2023-02-22,Bisoprolol,116
2023-02-23,Bisoprolol,166
2023-02-24,Bisoprolol,116
2023-02-25,Bisoprolol,116
2023-02-26,Bisoprolol,116
2023-02-27,Bisoprolol,116
2023-02-28,Bisoprolol,166
2023-03-01,Bisoprolol,116
2023-03-02,Bisoprolol,165
2023-03-03,Bisoprolol,165
2023-03-04,Bisoprolol,215
2023-03-05,Bisoprolol,115
2023-03-06,Bisoprolol,115
2023-03-07,Bisoprolol,115
2023-03-08,Bisoprolol,115
2023-03-09,Bisoprolol,115
2023-03-10,Bisoprolol,115
2023-03-11,Bisoprolol,115
2023-03-12,Bisoprolol,114
2023-03-13,Bisoprolol,164
2023-03-14,Bisoprolol,114
2023-03-15,Bisoprolol,114
2023-03-16,Bisoprolol,114
2023-03-17,Bisoprolol,214
2023-03-18,Bisoprolol,114
2023-03-19,Bisoprolol,114
2023-03-20,Bisoprolol,114
2023-03-21,Bisoprolol,114
2023-03-22,Bisoprolol,113
2023-03-23,Bisoprolol,113
2023-03-24,Bisoprolol,213
2023-03-25,Bisoprolol,113
2023-03-26,Bisoprolol,113
2023-03-27,Bisoprolol,113
2023-03-28,Bisoprolol,113
2023-03-29,Bisoprolol,113
2023-03-30,Bisoprolol,113
2023-03-31,Bisoprolol,113
2023-04-01,Bisoprolol,113
2023-04-02,Bisoprolol,112
2023-04-03,Bisoprolol,212
2023-04-04,Bisoprolol,112
2023-04-05,Bisoprolol,112
2023-04-06,Bisoprolol,112
2023-04-07,Bisoprolol,112
2023-04-08,Bisoprolol,112
2023-04-09,Bisoprolol,112
2023-04-10,Bisoprolol,112
2023-04-11,Bisoprolol,112
2023-04-12,Bisoprolol,112
2023-04-13,Bisoprolol,112
2023-04-14,Bisoprolol,111
2023-04-15,Bisoprolol,161
2023-04-16,Bisoprolol,111
2023-04-17,Bisoprolol,111
2023-04-18,Bisoprolol,111
2023-04-19,Bisoprolol,111
2023-04-20,Bisoprolol,111
2023-04-21,Bisoprolol,111
2023-04-22,Bisoprolol,111
2023-04-23,Bisoprolol,111
2023-04-24,Bisoprolol,111
2023-04-25,Bisoprolol,211
2023-04-26,Bisoprolol,110
2023-04-27,Bisoprolol,110
2023-04-28,Bisoprolol,110
2023-04-29,Bisoprolol,110
2023-04-30,Bisoprolol,110
2023-05-01,Bisoprolol,160
2023-05-02,Bisoprolol,110
2023-05-03,Bisoprolol,110
2023-05-04,Bisoprolol,110
2023-05-05,Bisoprolol,110
2023-05-06,Bisoprolol,110
2023-05-07,Bisoprolol,110
2023-05-08,Bisoprolol,110
2023-05-09,Bisoprolol,109
2023-05-10,Bisoprolol,109
2023-05-11,Bisoprolol,109
2023-05-12,Bisoprolol,109
2023-05-13,Bisoprolol,109
2023-05-14,Bisoprolol,109
2023-05-15,Bisoprolol,109
2023-05-16,Bisoprolol,109
2023-05-17,Bisoprolol,109
2023-05-18,Bisoprolol,109
2023-05-19,Bisoprolol,109
2023-05-20,Bisoprolol,109
2023-05-21,Bisoprolol,109
2023-05-22,Bisoprolol,109
2023-05-23,Bisoprolol,109
2023-05-24,Bisoprolol,108
2023-05-25,Bisoprolol,108
2023-05-26,Bisoprolol,108
2023-05-27,Bisoprolol,108
2023-05-28,Bisoprolol,108
2023-05-29,Bisoprolol,108
2023-05-30,Bisoprolol,108
2023-05-31,Bisoprolol,108
2023-06-01,Bisoprolol,108
2023-06-02,Bisoprolol,208
2023-06-03,Bisoprolol,158
2023-06-04,Bisoprolol,108
2023-06-05,Bisoprolol,208
2023-06-06,Bisoprolol,108
2023-06-07,Bisoprolol,108
2023-06-08,Bisoprolol,108
2023-06-09,Bisoprolol,108
2023-06-10,Bisoprolol,107
2023-06-11,Bisoprolol,107
2023-06-12,Bisoprolol,107
2023-06-13,Bisoprolol,107
2023-06-14,Bisoprolol,107
2023-06-15,Bisoprolol,107
2023-06-16,Bisoprolol,107
2023-06-17,Bisoprolol,107
2023-06-18,Bisoprolol,207
2023-06-19,Bisoprolol,107
2023-06-20,Bisoprolol,107
2023-06-21,Bisoprolol,107
2023-06-22,Bisoprolol,107
2023-06-23,Bisoprolol,107
2023-06-24,Bisoprolol,107
2023-06-25,Bisoprolol,107
2023-06-26,Bisoprolol,107
2023-06-27,Bisoprolol,107
2023-06-28,Bisoprolol,107
2023-06-29,Bisoprolol,107
2023-06-30,Bisoprolol,107
2023-07-01,Bisoprolol,106
2023-07-02,Bisoprolol,106
2023-07-03,Bisoprolol,106
2023-07-04,Bisoprolol,106
2023-07-05,Bisoprolol,106
2023-07-06,Bisoprolol,106
2023-07-07,Bisoprolol,156
2023-07-08,Bisoprolol,106
2023-07-09,Bisoprolol,106
2023-07-10,Bisoprolol,156
2023-07-11,Bisoprolol,106
2023-07-12,Bisoprolol,106
2023-07-13,Bisoprolol,106
2023-07-14,Bisoprolol,106
2023-07-15,Bisoprolol,106
2023-07-16,Bisoprolol,106
2023-07-17,Bisoprolol,106
2023-07-18,Bisoprolol,106
2023-07-19,Bisoprolol,106
2023-07-20,Bisoprolol,156
2023-07-21,Bisoprolol,106
2023-07-22,Bisoprolol,106
2023-07-23,Bisoprolol,106
2023-07-24,Bisoprolol,206
2023-07-25,Bisoprolol,106
2023-07-26,Bisoprolol,106
2023-07-27,Bisoprolol,106
2023-07-28,Bisoprolol,106
2023-07-29,Bisoprolol,106
2023-07-30,Bisoprolol,105
2023-07-31,Bisoprolol,105
2023-08-01,Bisoprolol,105
2023-08-02,Bisoprolol,105
2023-08-03,Bisoprolol,105
2023-08-04,Bisoprolol,105
2023-08-05,Bisoprolol,105
2023-08-06,Bisoprolol,105
2023-08-07,Bisoprolol,105
2023-08-08,Bisoprolol,105
2023-08-09,Bisoprolol,105
2023-08-10,Bisoprolol,105
2023-08-11,Bisoprolol,105
2023-08-12,Bisoprolol,155
2023-08-13,Bisoprolol,105
2023-08-14,Bisoprolol,105
2023-08-15,Bisoprolol,155
2023-08-16,Bisoprolol,105
2023-08-17,Bisoprolol,105
2023-08-18,Bisoprolol,105
2023-08-19,Bisoprolol,155
2023-08-20,Bisoprolol,105
2023-08-21,Bisoprolol,105
2023-08-22,Bisoprolol,105
2023-08-23,Bisoprolol,105
2023-08-24,Bisoprolol,105
2023-08-25,Bisoprolol,105
2023-08-26,Bisoprolol,105
2023-08-27,Bisoprolol,105
2023-08-28,Bisoprolol,105
2023-08-29,Bisoprolol,105
2023-08-30,Bisoprolol,105
2023-08-31,Bisoprolol,105
2023-09-01,Bisoprolol,105
2023-09-02,Bisoprolol,105
2023-09-03,Bisoprolol,155
2023-09-04,Bisoprolol,105
2023-09-05,Bisoprolol,155
2023-09-06,Bisoprolol,105
2023-09-07,Bisoprolol,105
2023-09-08,Bisoprolol,105
2023-09-09,Bisoprolol,105
2023-09-10,Bisoprolol,105
2023-09-11,Bisoprolol,105
2023-09-12,Bisoprolol,105
2023-09-13,Bisoprolol,105
2023-09-14,Bisoprolol,105
2023-09-15,Bisoprolol,105
2023-09-16,Bisoprolol,105
2023-09-17,Bisoprolol,205
2023-09-18,Bisoprolol,105
2023-09-19,Bisoprolol,105
2023-09-20,Bisoprolol,105
2023-09-21,Bisoprolol,105
2023-09-22,Bisoprolol,105
2023-09-23,Bisoprolol,105
2023-09-24,Bisoprolol,105
2023-09-25,Bisoprolol,105
2023-09-26,Bisoprolol,105
2023-09-27,Bisoprolol,105
2023-09-28,Bisoprolol,105
2023-09-29,Bisoprolol,105
2023-09-30,Bisoprolol,155
2023-10-01,Bisoprolol,105
2023-10-02,Bisoprolol,155
2023-10-03,Bisoprolol,105
2023-10-04,Bisoprolol,105
2023-10-05,Bisoprolol,105
2023-10-06,Bisoprolol,105
2023-10-07,Bisoprolol,105
2023-10-08,Bisoprolol,105
2023-10-09,Bisoprolol,105
2023-10-10,Bisoprolol,105
2023-10-11,Bisoprolol,105
2023-10-12,Bisoprolol,105
2023-10-13,Bisoprolol,105
2023-10-14,Bisoprolol,105
2023-10-15,Bisoprolol,105
2023-10-16,Bisoprolol,105
2023-10-17,Bisoprolol,105
2023-10-18,Bisoprolol,105
2023-10-19,Bisoprolol,105
2023-10-20,Bisoprolol,105
2023-10-21,Bisoprolol,105
2023-10-22,Bisoprolol,105
2023-10-23,Bisoprolol,105
2023-10-24,Bisoprolol,105
2023-10-25,Bisoprolol,105
2023-10-26,Bisoprolol,105
2023-10-27,Bisoprolol,105
2023-10-28,Bisoprolol,106
2023-10-29,Bisoprolol,106
2023-10-30,Bisoprolol,106
2023-10-31,Bisoprolol,106
2023-11-01,Bisoprolol,106
2023-11-02,Bisoprolol,106
2023-11-03,Bisoprolol,206
2023-11-04,Bisoprolol,106
2023-11-05,Bisoprolol,106
2023-11-06,Bisoprolol,156
2023-11-07,Bisoprolol,106
2023-11-08,Bisoprolol,106
2023-11-09,Bisoprolol,106
2023-11-10,Bisoprolol,106
2023-11-11,Bisoprolol,206
2023-11-12,Bisoprolol,106
2023-11-13,Bisoprolol,106
2023-11-14,Bisoprolol,106
2023-11-15,Bisoprolol,106
2023-11-16,Bisoprolol,106
2023-11-17,Bisoprolol,106
2023-11-18,Bisoprolol,106
2023-11-19,Bisoprolol,106
2023-11-20,Bisoprolol,106
2023-11-21,Bisoprolol,106
2023-11-22,Bisoprolol,106
2023-11-23,Bisoprolol,106
2023-11-24,Bisoprolol,206
2023-11-25,Bisoprolol,107
2023-11-26,Bisoprolol,107
2023-11-27,Bisoprolol,107
2023-11-28,Bisoprolol,107
2023-11-29,Bisoprolol,107
2023-11-30,Bisoprolol,107
2023-12-01,Bisoprolol,107
2023-12-02,Bisoprolol,207
2023-12-03,Bisoprolol,107
2023-12-04,Bisoprolol,107
2023-12-05,Bisoprolol,107
2023-12-06,Bisoprolol,107
2023-12-07,Bisoprolol,107
2023-12-08,Bisoprolol,107
2023-12-09,Bisoprolol,107
2023-12-10,Bisoprolol,107
2023-12-11,Bisoprolol,107
2023-12-12,Bisoprolol,107
2023-12-13,Bisoprolol,107
2023-12-14,Bisoprolol,107
2023-12-15,Bisoprolol,107
2023-12-16,Bisoprolol,108
2023-12-17,Bisoprolol,108
2023-12-18,Bisoprolol,208
2023-12-19,Bisoprolol,208
2023-12-20,Bisoprolol,108
2023-12-21,Bisoprolol,108
2023-12-22,Bisoprolol,108
2023-12-23,Bisoprolol,108
2023-12-24,Bisoprolol,108
2023-12-25,Bisoprolol,108
2023-12-26,Bisoprolol,108
2023-12-27,Bisoprolol,108
2023-12-28,Bisoprolol,108
2023-12-29,Bisoprolol,108
2023-12-30,Bisoprolol,108
2023-12-31,Bisoprolol,108
2024-01-01,Bisoprolol,109
2024-01-02,Bisoprolol,109
2024-01-03,Bisoprolol,109
2024-01-04,Bisoprolol,109
2024-01-05,Bisoprolol,109
2024-01-06,Bisoprolol,109
2024-01-07,Bisoprolol,109
2024-01-08,Bisoprolol,109
2024-01-09,Bisoprolol,109
2024-01-10,Bisoprolol,109
2024-01-11,Bisoprolol,109
2024-01-12,Bisoprolol,109
2024-01-13,Bisoprolol,109
2024-01-14,Bisoprolol,159
2024-01-15,Bisoprolol,109
2024-01-16,Bisoprolol,110
2024-01-17,Bisoprolol,110
2024-01-18,Bisoprolol,110
2024-01-19,Bisoprolol,110
2024-01-20,Bisoprolol,110
2024-01-21,Bisoprolol,110
2024-01-22,Bisoprolol,110
2024-01-23,Bisoprolol,110
2024-01-24,Bisoprolol,110
2024-01-25,Bisoprolol,110
2024-01-26,Bisoprolol,110
2024-01-27,Bisoprolol,110
2024-01-28,Bisoprolol,110
2024-01-29,Bisoprolol,111
2024-01-30,Bisoprolol,111
2024-01-31,Bisoprolol,111
2024-02-01,Bisoprolol,111
2024-02-02,Bisoprolol,111
2024-02-03,Bisoprolol,111
2024-02-04,Bisoprolol,111
2024-02-05,Bisoprolol,111
2024-02-06,Bisoprolol,111
2024-02-07,Bisoprolol,111
2024-02-08,Bisoprolol,111
2024-02-09,Bisoprolol,111
2024-02-10,Bisoprolol,112
2024-02-11,Bisoprolol,112
2024-02-12,Bisoprolol,112
2024-02-13,Bisoprolol,112
2024-02-14,Bisoprolol,112
2024-02-15,Bisoprolol,112
2024-02-16,Bisoprolol,112
2024-02-17,Bisoprolol,112
2024-02-18,Bisoprolol,112
2024-02-19,Bisoprolol,112
2024-02-20,Bisoprolol,112
2024-02-21,Bisoprolol,113
2024-02-22,Bisoprolol,113
2024-02-23,Bisoprolol,113
2024-02-24,Bisoprolol,113
2024-02-25,Bisoprolol,113
2024-02-26,Bisoprolol,113
2024-02-27,Bisoprolol,113
2024-02-28,Bisoprolol,113
2024-02-29,Bisoprolol,163
2024-03-01,Bisoprolol,113
2024-03-02,Bisoprolol,113
2024-03-03,Bisoprolol,114
2024-03-04,Bisoprolol,114
2024-03-05,Bisoprolol,114
2024-03-06,Bisoprolol,114
2024-03-07,Bisoprolol,114
2024-03-08,Bisoprolol,114
2024-03-09,Bisoprolol,214
2024-03-10,Bisoprolol,114
2024-03-11,Bisoprolol,114
2024-03-12,Bisoprolol,114
2024-03-13,Bisoprolol,215
2024-03-14,Bisoprolol,115
2024-03-15,Bisoprolol,115
2024-03-16,Bisoprolol,115
2024-03-17,Bisoprolol,115
2024-03-18,Bisoprolol,115
2024-03-19,Bisoprolol,115
2024-03-20,Bisoprolol,165
2024-03-21,Bisoprolol,115
2024-03-22,Bisoprolol,116
2024-03-23,Bisoprolol,116
2024-03-24,Bisoprolol,166
2024-03-25,Bisoprolol,116
2024-03-26,Bisoprolol,116
2024-03-27,Bisoprolol,166
2024-03-28,Bisoprolol,116
2024-03-29,Bisoprolol,116
2024-03-30,Bisoprolol,116
2024-03-31,Bisoprolol,117
2024-04-01,Bisoprolol,117
2024-04-02,Bisoprolol,117
2024-04-03,Bisoprolol,217
2024-04-04,Bisoprolol,117
2024-04-05,Bisoprolol,117
2024-04-06,Bisoprolol,117
2024-04-07,Bisoprolol,217
2024-04-08,Bisoprolol,117
2024-04-09,Bisoprolol,118
2024-04-10,Bisoprolol,118
2024-04-11,Bisoprolol,168
2024-04-12,Bisoprolol,118
2024-04-13,Bisoprolol,118
2024-04-14,Bisoprolol,118
2024-04-15,Bisoprolol,118
2024-04-16,Bisoprolol,118
2024-04-17,Bisoprolol,118
2024-04-18,Bisoprolol,119
2024-04-19,Bisoprolol,119
2024-04-20,Bisoprolol,119
2024-04-21,Bisoprolol,119
2024-04-22,Bisoprolol,119
2024-04-23,Bisoprolol,169
2024-04-24,Bisoprolol,119
2024-04-25,Bisoprolol,119
2024-04-26,Bisoprolol,120
2024-04-27,Bisoprolol,120
2024-04-28,Bisoprolol,120
2024-04-29,Bisoprolol,120
2024-04-30,Bisoprolol,120
2024-05-01,Bisoprolol,120
2024-05-02,Bisoprolol,120
2024-05-03,Bisoprolol,170
2024-05-04,Bisoprolol,121
2024-05-05,Bisoprolol,121
2024-05-06,Bisoprolol,121
2024-05-07,Bisoprolol,221
2024-05-08,Bisoprolol,121
2024-05-09,Bisoprolol,121
2024-05-10,Bisoprolol,121
2024-05-11,Bisoprolol,122
2024-05-12,Bisoprolol,122
2024-05-13,Bisoprolol,122
2024-05-14,Bisoprolol,122
2024-05-15,Bisoprolol,172
2024-05-16,Bisoprolol,122
2024-05-17,Bisoprolol,122
2024-05-18,Bisoprolol,122
2024-05-19,Bisoprolol,123
2024-05-20,Bisoprolol,123
2024-05-21,Bisoprolol,123
2024-05-22,Bisoprolol,123
2024-05-23,Bisoprolol,123
2024-05-24,Bisoprolol,123
2024-05-25,Bisoprolol,123
2024-05-26,Bisoprolol,224
2024-05-27,Bisoprolol,124
2024-05-28,Bisoprolol,124
2024-05-29,Bisoprolol,124
2024-05-30,Bisoprolol,124
2024-05-31,Bisoprolol,124
2024-06-01,Bisoprolol,124
2024-06-02,Bisoprolol,124
2024-06-03,Bisoprolol,225
2024-06-04,Bisoprolol,125
2024-06-05,Bisoprolol,175
2024-06-06,Bisoprolol,125
2024-06-07,Bisoprolol,125
2024-06-08,Bisoprolol,225
2024-06-09,Bisoprolol,125
2024-06-10,Bisoprolol,126
2024-06-11,Bisoprolol,226
2024-06-12,Bisoprolol,126
2024-06-13,Bisoprolol,126
2024-06-14,Bisoprolol,126
2024-06-15,Bisoprolol,126
2024-06-16,Bisoprolol,126
2024-06-17,Bisoprolol,127
2024-06-18,Bisoprolol,127
2024-06-19,Bisoprolol,127
2024-06-20,Bisoprolol,177
2024-06-21,Bisoprolol,127
2024-06-22,Bisoprolol,127
2024-06-23,Bisoprolol,127
2024-06-24,Bisoprolol,128
2024-06-25,Bisoprolol,128
2024-06-26,Bisoprolol,128
2024-06-27,Bisoprolol,178
2024-06-28,Bisoprolol,128
2024-06-29,Bisoprolol,128
2024-06-30,Bisoprolol,129
2024-07-01,Bisoprolol,129
2024-07-02,Bisoprolol,129
2024-07-03,Bisoprolol,129
2024-07-04,Bisoprolol,129
2024-07-05,Bisoprolol,129
2024-07-06,Bisoprolol,129
2024-07-07,Bisoprolol,130
2024-07-08,Bisoprolol,230
2024-07-09,Bisoprolol,130
2024-07-10,Bisoprolol,130
2024-07-11,Bisoprolol,180
2024-07-12,Bisoprolol,130
2024-07-13,Bisoprolol,131
2024-07-14,Bisoprolol,181
2024-07-15,Bisoprolol,131
2024-07-16,Bisoprolol,131
2024-07-17,Bisoprolol,131
2024-07-18,Bisoprolol,131
2024-07-19,Bisoprolol,131
2024-07-20,Bisoprolol,132
2024-07-21,Bisoprolol,132
2024-07-22,Bisoprolol,232
2024-07-23,Bisoprolol,132
2024-07-24,Bisoprolol,232
2024-07-25,Bisoprolol,132
2024-07-26,Bisoprolol,133
2024-07-27,Bisoprolol,133
2024-07-28,Bisoprolol,133
2024-07-29,Bisoprolol,133
2024-07-30,Bisoprolol,133
2024-07-31,Bisoprolol,183
2024-08-01,Bisoprolol,134
2024-08-02,Bisoprolol,134
2024-08-03,Bisoprolol,134
2024-08-04,Bisoprolol,134
2024-08-05,Bisoprolol,134
2024-08-06,Bisoprolol,134
2024-08-07,Bisoprolol,134
2024-08-08,Bisoprolol,235
2024-08-09,Bisoprolol,135
2024-08-10,Bisoprolol,235
2024-08-11,Bisoprolol,185
2024-08-12,Bisoprolol,135
2024-08-13,Bisoprolol,135
2024-08-14,Bisoprolol,136
2024-08-15,Bisoprolol,136
2024-08-16,Bisoprolol,136
2024-08-17,Bisoprolol,136
2024-08-18,Bisoprolol,136
2024-08-19,Bisoprolol,136
2024-08-20,Bisoprolol,137
2024-08-21,Bisoprolol,137
2024-08-22,Bisoprolol,137
2024-08-23,Bisoprolol,187
2024-08-24,Bisoprolol,137
2024-08-25,Bisoprolol,137
2024-08-26,Bisoprolol,138
2024-08-27,Bisoprolol,138
2024-08-28,Bisoprolol,188
2024-08-29,Bisoprolol,138
2024-08-30,Bisoprolol,138
2024-08-31,Bisoprolol,138
2024-09-01,Bisoprolol,139
2024-09-02,Bisoprolol,139
2024-09-03,Bisoprolol,139
2024-09-04,Bisoprolol,139
2024-09-05,Bisoprolol,139
2024-09-06,Bisoprolol,139
2024-09-07,Bisoprolol,140
2024-09-08,Bisoprolol,140
2024-09-09,Bisoprolol,140
2024-09-10,Bisoprolol,140
2024-09-11,Bisoprolol,140
2024-09-12,Bisoprolol,140
2024-09-13,Bisoprolol,141
2024-09-14,Bisoprolol,141
2024-09-15,Bisoprolol,141
2024-09-16,Bisoprolol,191
2024-09-17,Bisoprolol,141
2024-09-18,Bisoprolol,142
2024-09-19,Bisoprolol,142
2024-09-20,Bisoprolol,142
2024-09-21,Bisoprolol,142
2024-09-22,Bisoprolol,142
2024-09-23,Bisoprolol,142
2024-09-24,Bisoprolol,143
2024-09-25,Bisoprolol,143
2024-09-26,Bisoprolol,143
2024-09-27,Bisoprolol,243
2024-09-28,Bisoprolol,143
2024-09-29,Bisoprolol,143
2024-09-30,Bisoprolol,144
2024-10-01,Bisoprolol,144
2024-10-02,Bisoprolol,144
2024-10-03,Bisoprolol,144
2024-10-04,Bisoprolol,144
2024-10-05,Bisoprolol,144
2024-10-06,Bisoprolol,145
2024-10-07,Bisoprolol,145
2024-10-08,Bisoprolol,145
2024-10-09,Bisoprolol,145
2024-10-10,Bisoprolol,145
2024-10-11,Bisoprolol,146
2024-10-12,Bisoprolol,146
2024-10-13,Bisoprolol,146
2024-10-14,Bisoprolol,146
2024-10-15,Bisoprolol,196
2024-10-16,Bisoprolol,146
2024-10-17,Bisoprolol,147
2024-10-18,Bisoprolol,147
2024-10-19,Bisoprolol,147
2024-10-20,Bisoprolol,147
2024-10-21,Bisoprolol,147
2024-10-22,Bisoprolol,147
2024-10-23,Bisoprolol,148
2024-10-24,Bisoprolol,148
2024-10-25,Bisoprolol,148
2024-10-26,Bisoprolol,148
2024-10-27,Bisoprolol,248
2024-10-28,Bisoprolol,149
2024-10-29,Bisoprolol,149
2024-10-30,Bisoprolol,149
2024-10-31,Bisoprolol,149
2024-11-01,Bisoprolol,149
2024-11-02,Bisoprolol,149
2024-11-03,Bisoprolol,150
2024-11-04,Bisoprolol,150
2024-11-05,Bisoprolol,150
2024-11-06,Bisoprolol,200
2024-11-07,Bisoprolol,150
2024-11-08,Bisoprolol,151
2024-11-09,Bisoprolol,151
2024-11-10,Bisoprolol,151
2024-11-11,Bisoprolol,151
2024-11-12,Bisoprolol,151
2024-11-13,Bisoprolol,151
2024-11-14,Bisoprolol,152
2024-11-15,Bisoprolol,152
2024-11-16,Bisoprolol,152
2024-11-17,Bisoprolol,152
2024-11-18,Bisoprolol,152
2024-11-19,Bisoprolol,203
2024-11-20,Bisoprolol,153
2024-11-21,Bisoprolol,153
2024-11-22,Bisoprolol,153
2024-11-23,Bisoprolol,153
2024-11-24,Bisoprolol,153
2024-11-25,Bisoprolol,154
2024-11-26,Bisoprolol,154
2024-11-27,Bisoprolol,154
2024-11-28,Bisoprolol,154
2024-11-29,Bisoprolol,154
2024-11-30,Bisoprolol,155
2024-12-01,Bisoprolol,155
2024-12-02,Bisoprolol,155
2024-12-03,Bisoprolol,155
2024-12-04,Bisoprolol,205
2024-12-05,Bisoprolol,155
2024-12-06,Bisoprolol,156
2024-12-07,Bisoprolol,156
2024-12-08,Bisoprolol,156
2024-12-09,Bisoprolol,156
2024-12-10,Bisoprolol,156
2024-12-11,Bisoprolol,157
2024-12-12,Bisoprolol,157
2024-12-13,Bisoprolol,157
2024-12-14,Bisoprolol,157
2024-12-15,Bisoprolol,157
2024-12-16,Bisoprolol,157
2024-12-17,Bisoprolol,158
2024-12-18,Bisoprolol,158
2024-12-19,Bisoprolol,158
2024-12-20,Bisoprolol,158
2024-12-21,Bisoprolol,158
2024-12-22,Bisoprolol,159
2024-12-23,Bisoprolol,159
2024-12-24,Bisoprolol,159
2024-12-25,Bisoprolol,159
2024-12-26,Bisoprolol,159
2024-12-27,Bisoprolol,159
2024-12-28,Bisoprolol,160
2024-12-29,Bisoprolol,160
2024-12-30,Bisoprolol,210
2020-01-01,Digoxine,130
2020-01-02,Digoxine,130
2020-01-03,Digoxine,130
2020-01-04,Digoxine,131
2020-01-05,Digoxine,131
2020-01-06,Digoxine,131
2020-01-07,Digoxine,131
2020-01-08,Digoxine,131
2020-01-09,Digoxine,231
2020-01-10,Digoxine,132
2020-01-11,Digoxine,132
2020-01-12,Digoxine,132
2020-01-13,Digoxine,132
2020-01-14,Digoxine,132
2020-01-15,Digoxine,133
2020-01-16,Digoxine,133
2020-01-17,Digoxine,133
2020-01-18,Digoxine,133
2020-01-19,Digoxine,133
2020-01-20,Digoxine,133
2020-01-21,Digoxine,134
2020-01-22,Digoxine,134
2020-01-23,Digoxine,134
2020-01-24,Digoxine,134
2020-01-25,Digoxine,234
2020-01-26,Digoxine,135
2020-01-27,Digoxine,135
2020-01-28,Digoxine,135
2020-01-29,Digoxine,135
2020-01-30,Digoxine,135
2020-01-31,Digoxine,135
2020-02-01,Digoxine,136
2020-02-02,Digoxine,136
2020-02-03,Digoxine,136
2020-02-04,Digoxine,136
2020-02-05,Digoxine,236
2020-02-06,Digoxine,137
2020-02-07,Digoxine,137
2020-02-08,Digoxine,237
2020-02-09,Digoxine,137
2020-02-10,Digoxine,137
2020-02-11,Digoxine,137
2020-02-12,Digoxine,138
2020-02-13,Digoxine,138
2020-02-14,Digoxine,138
2020-02-15,Digoxine,138
2020-02-16,Digoxine,138
2020-02-17,Digoxine,139
2020-02-18,Digoxine,139
2020-02-19,Digoxine,139
2020-02-20,Digoxine,139
2020-02-21,Digoxine,139
2020-02-22,Digoxine,139
2020-02-23,Digoxine,140
2020-02-24,Digoxine,140
2020-02-25,Digoxine,140
2020-02-26,Digoxine,140
2020-02-27,Digoxine,140
2020-02-28,Digoxine,141
2020-02-29,Digoxine,141
2020-03-01,Digoxine,141
2020-03-02,Digoxine,141
2020-03-03,Digoxine,141
2020-03-04,Digoxine,141
